Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Analog_Input_Change,Binary_Input_Change,Src_Port_Changed,Dst_Port_Changed,Label
351,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
352,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
353,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
354,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
355,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
356,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
357,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
358,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
359,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
360,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
361,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
362,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
363,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
364,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
365,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
366,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
367,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
368,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
369,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
370,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
371,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
372,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
373,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
374,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
375,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
376,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
377,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
378,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
379,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
380,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
381,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
382,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
383,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
384,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
385,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
386,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
387,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
388,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
389,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
390,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
391,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
392,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
393,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
394,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
395,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
396,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
397,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
398,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
399,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
400,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
401,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
402,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
403,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
404,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
405,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
406,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
407,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
408,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
409,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
410,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
411,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
412,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
413,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
414,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
415,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
416,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
417,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
418,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
419,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
420,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
421,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
422,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
423,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
424,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
425,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
426,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
427,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
428,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
429,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
430,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
431,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
432,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
433,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
434,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
435,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
436,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
437,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
438,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
439,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
440,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
441,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
442,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
443,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
444,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
445,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
446,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
447,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
448,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
449,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
450,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
451,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
452,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
453,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
454,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
455,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
456,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
457,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
458,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
459,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
460,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
461,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
462,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
463,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
464,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
465,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
466,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
467,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
468,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
469,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
470,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
471,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
472,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
473,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
474,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
475,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
476,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
477,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
478,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
479,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
480,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
481,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
482,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
483,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
484,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
485,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
486,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
487,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
488,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
489,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
490,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
491,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
492,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
493,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
494,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
495,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
496,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
497,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
498,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
499,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
500,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
501,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
502,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
503,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
504,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
505,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
506,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
507,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
508,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
509,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
510,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
511,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
512,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
513,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
514,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
515,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
516,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
517,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
518,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
519,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
520,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
521,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
522,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
523,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
524,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
525,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
526,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
527,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
528,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
529,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
530,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
531,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
532,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
533,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
534,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
535,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
536,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
537,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
538,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
539,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
540,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
541,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
542,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
543,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
544,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
545,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
546,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
547,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
548,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
549,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
550,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
551,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
552,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
553,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
554,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
555,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
556,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
557,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
558,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
559,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
560,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
561,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
562,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
563,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
564,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
565,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
566,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
567,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
568,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
569,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
570,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
571,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
572,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
573,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
574,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
575,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
576,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
577,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
578,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
579,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
580,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
581,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
582,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
583,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
584,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
585,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
586,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
587,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
588,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
589,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
590,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
591,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
592,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
593,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
594,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
595,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
596,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
597,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
598,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
599,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
600,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
601,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
602,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
603,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
604,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
605,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
606,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
607,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
608,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
609,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
610,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
611,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
612,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
613,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
614,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
615,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
616,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
617,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
618,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
619,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
620,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
621,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
622,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
623,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
624,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
625,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
626,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
627,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
628,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
629,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
630,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
631,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
632,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
633,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
634,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
635,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
636,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
637,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
638,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
639,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
640,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
641,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
642,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
643,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
644,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
645,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
646,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
647,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
648,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
649,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
650,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
651,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
652,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
653,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
654,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
655,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
656,5,21.2,0,0,0,0,0,0,0,0,2,3,1,1,1,0,0,
657,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
658,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
659,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,
660,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
661,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
662,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
663,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
664,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
665,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
666,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
667,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
668,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
669,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
670,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
671,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
672,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
673,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
674,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
675,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
676,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
677,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
678,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
679,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
680,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
681,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
682,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
683,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
684,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
685,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
686,6,16.67,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,
687,4,17.0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,
688,5,14.0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,
689,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
690,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
691,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
692,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
693,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
694,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
695,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,
696,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,
697,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,
698,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
699,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
700,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
701,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
702,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
703,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,
704,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,
