Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Analog_Input_Change,Binary_Input_Change,Src_Port_Changed,Dst_Port_Changed,Label
351,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
352,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
353,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
354,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
355,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
356,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
357,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
358,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
359,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
360,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
361,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
362,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
363,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
364,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
365,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
366,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
367,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
368,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
369,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
370,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
371,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
372,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
373,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
374,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
375,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
376,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
377,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
378,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
380,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
381,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
382,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
383,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
384,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
385,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
386,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
387,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
388,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
389,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
390,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
391,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
392,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
393,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
394,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
395,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
397,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
398,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
399,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
400,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
401,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
402,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
403,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
404,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
405,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
406,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
407,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
408,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
409,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
410,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
411,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
412,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
413,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
416,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
417,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
418,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
419,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
420,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
421,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
422,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
423,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
424,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
425,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
426,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
427,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
428,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
429,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
430,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
431,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
432,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
433,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
434,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
435,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
436,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
437,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
438,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
439,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
440,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
441,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
442,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
443,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
444,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
445,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
446,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
447,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
448,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
449,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
450,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
451,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
452,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
453,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
454,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
455,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
456,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
457,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
458,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
459,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
460,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
461,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
462,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
463,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
464,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
465,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
466,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
467,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
468,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
469,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
470,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
471,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
472,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
473,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
474,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
475,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
476,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
477,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
478,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
479,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
480,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
481,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
482,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
483,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
484,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
485,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
486,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
487,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
488,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
489,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
490,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
491,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
492,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
493,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
494,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
495,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
496,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
497,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
498,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
499,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
500,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
501,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
502,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
503,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
504,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
505,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
506,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
507,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
508,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
509,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
510,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
511,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
512,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
513,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
514,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
515,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
516,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
517,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
518,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
520,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
521,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
522,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
523,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
524,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
525,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
526,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
527,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
528,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
529,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
530,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
531,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
532,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
533,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
534,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
535,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
536,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
537,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
538,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
539,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
540,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
541,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
542,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
543,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
544,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
545,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
546,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
547,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
548,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
549,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
550,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
551,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
552,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
553,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
554,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
555,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
557,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
558,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
559,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
560,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
561,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
562,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
563,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
564,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
565,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
566,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
567,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
568,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
569,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
570,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
571,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
572,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
573,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
574,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
575,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
576,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
577,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
578,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
579,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
580,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
581,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
582,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
583,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
584,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
585,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
586,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
587,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
588,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
589,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
590,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
591,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
592,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
593,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
594,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
595,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
596,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
597,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
599,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
600,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
601,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
602,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
603,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
604,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
605,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
606,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
607,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
608,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
609,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
610,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
611,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
612,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
613,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
614,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
615,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
616,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
617,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
618,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
619,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
620,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
621,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
622,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
623,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
624,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
625,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
626,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
627,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
628,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
629,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
630,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
631,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
632,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
633,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
634,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
635,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
636,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
637,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
638,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
639,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
640,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
641,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
642,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
643,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
645,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
646,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
647,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
648,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
649,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
650,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
651,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
652,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
653,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
654,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
655,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
656,3,14.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
657,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
658,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
659,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
660,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
661,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
662,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
663,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
664,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
665,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
666,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
667,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
668,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
669,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
671,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
672,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
674,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
675,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
677,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
678,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
679,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
680,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
681,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
682,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
683,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
684,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
685,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
686,4,14.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
687,3,14.0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
688,4,14.75,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
689,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
690,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
691,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
692,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
693,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
694,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
695,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,
696,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
697,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
698,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
699,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
700,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
701,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
702,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
703,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
704,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
