Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
6517,3,66.0,1,1,0,0,0,0,0,0,0.000803
6518,2,66.0,1,1,0,0,0,0,0,0,0.00102
6519,3,66.0,1,1,0,0,0,0,0,0,0.003434
6520,3,66.0,1,1,0,0,0,0,0,0,0.00157
6521,3,66.0,1,1,0,0,0,0,0,0,0.001343
6522,2,66.0,1,1,0,0,0,0,0,0,0.007816
6523,3,66.0,1,1,0,0,0,0,0,0,0.002928
6524,2,66.0,1,1,0,0,0,0,0,0,0.001983
6525,3,66.0,1,1,0,0,0,0,0,0,0.002011
6526,2,66.0,1,1,0,0,0,0,0,0,0.00133
6527,3,66.0,1,1,0,0,0,0,0,0,0.001199
6528,2,66.0,1,1,0,0,0,0,0,0,0.006626
6529,3,66.0,1,1,0,0,0,0,0,0,0.003122
6530,2,66.0,1,1,0,0,0,0,0,0,0.00078
6531,3,66.0,1,1,0,0,0,0,0,0,0.003645
6532,3,66.0,1,1,0,0,0,0,0,0,0.001185
6533,3,66.0,1,1,0,0,0,0,0,0,0.000987
6534,2,66.0,1,1,0,0,0,0,0,0,0.00076
6535,3,66.0,1,1,0,0,0,0,0,0,0.001208
6536,2,66.0,1,1,0,0,0,0,0,0,0.000784
6537,3,66.0,1,1,0,0,0,0,0,0,0.001298
6538,2,66.0,1,1,0,0,0,0,0,0,0.002508
6539,3,66.0,1,1,0,0,0,0,0,0,0.00247
6540,2,66.0,1,1,0,0,0,0,0,0,0.001187
6541,3,66.0,1,1,0,0,0,0,0,0,0.000754
6542,2,66.0,1,1,0,0,0,0,0,0,0.000823
6543,2,66.0,1,1,0,0,0,0,0,0,0.000729
6544,4,66.0,1,1,0,0,0,0,0,0,0.000827
6545,2,66.0,1,1,0,0,0,0,0,0,0.002107
6546,3,66.0,1,1,0,0,0,0,0,0,0.004569
6547,2,66.0,1,1,0,0,0,0,0,0,0.003721
6548,3,66.0,1,1,0,0,0,0,0,0,0.005266
6549,2,66.0,1,1,0,0,0,0,0,0,0.002795
6550,3,66.0,1,1,0,0,0,0,0,0,0.002855
6551,2,66.0,1,1,0,0,0,0,0,0,0.001839
6552,3,66.0,1,1,0,0,0,0,0,0,0.001067
6553,2,66.0,1,1,0,0,0,0,0,0,0.001166
6554,6,66.0,1,1,0,0,0,0,0,0,0.017748
6555,2,66.0,1,1,0,0,0,0,0,0,0.001133
6556,4,66.0,1,1,0,0,0,0,0,0,0.012004
6557,2,66.0,1,1,0,0,0,0,0,0,0.016725
6558,3,66.0,1,1,0,0,0,0,0,0,0.003367
6559,2,66.0,1,1,0,0,0,0,0,0,0.005936
6560,3,66.0,1,1,0,0,0,0,0,0,0.000791
6561,2,66.0,1,1,0,0,0,0,0,0,0.001271
6562,3,66.0,1,1,0,0,0,0,0,0,0.000834
6563,2,66.0,1,1,0,0,0,0,0,0,0.001023
6564,3,66.0,1,1,0,0,0,0,0,0,0.003349
6565,2,66.0,1,1,0,0,0,0,0,0,0.009229
6566,3,66.0,1,1,0,0,0,0,0,0,0.007154
6567,3,66.0,1,1,0,0,0,0,0,0,0.00103
6568,4,66.0,1,1,0,0,0,0,0,0,0.000908
6569,2,66.0,1,1,0,0,0,0,0,0,0.001268
6570,5,66.0,1,1,0,0,0,0,0,0,0.000847
6571,2,66.0,1,1,0,0,0,0,0,0,0.000791
6572,3,66.0,1,1,0,0,0,0,0,0,0.003297
6573,2,66.0,1,1,0,0,0,0,0,0,0.000762
6574,2,66.0,1,1,0,0,0,0,0,0,0.001216
6575,3,66.0,1,1,0,0,0,0,0,0,0.00076
6576,2,66.0,1,1,0,0,0,0,0,0,0.002858
6577,3,66.0,1,1,0,0,0,0,0,0,0.002464
6578,2,66.0,1,1,0,0,0,0,0,0,0.00093
6579,3,66.0,1,1,0,0,0,0,0,0,0.000919
6580,3,66.0,1,1,0,0,0,0,0,0,0.003558
6581,3,66.0,1,1,0,0,0,0,0,0,0.004418
6582,2,66.0,1,1,0,0,0,0,0,0,0.005172
6583,3,66.0,1,1,0,0,0,0,0,0,0.006223
6584,2,66.0,1,1,0,0,0,0,0,0,0.009977
6585,3,66.0,1,1,0,0,0,0,0,0,0.001275
6586,2,66.0,1,1,0,0,0,0,0,0,0.002985
6587,3,66.0,1,1,0,0,0,0,0,0,0.000831
6588,2,66.0,1,1,0,0,0,0,0,0,0.000821
6589,3,66.0,1,1,0,0,0,0,0,0,0.000876
6590,3,66.0,1,1,0,0,0,0,0,0,0.001865
6591,4,66.0,1,1,0,0,0,0,0,0,0.00118
6592,3,66.0,1,1,0,0,0,0,0,0,0.000862
6593,3,66.0,1,1,0,0,0,0,0,0,0.003806
6594,2,66.0,1,1,0,0,0,0,0,0,0.000817
6595,3,66.0,1,1,0,0,0,0,0,0,0.000872
6596,2,66.0,1,1,0,0,0,0,0,0,0.001236
6597,3,66.0,1,1,0,0,0,0,0,0,0.001759
6598,2,66.0,1,1,0,0,0,0,0,0,0.001128
6599,3,66.0,1,1,0,0,0,0,0,0,0.0022
6600,2,66.0,1,1,0,0,0,0,0,0,0.002889
6601,3,66.0,1,1,0,0,0,0,0,0,0.001055
6602,2,66.0,1,1,0,0,0,0,0,0,0.000989
6603,3,66.0,1,1,0,0,0,0,0,0,0.000835
6604,3,66.0,1,1,0,0,0,0,0,0,0.001151
6605,2,66.0,1,1,0,0,0,0,0,0,0.001113
6606,3,66.0,1,1,0,0,0,0,0,0,0.001091
6607,2,66.0,1,1,0,0,0,0,0,0,0.000884
6608,3,66.0,1,1,0,0,0,0,0,0,0.002275
6609,2,66.0,1,1,0,0,0,0,0,0,0.003186
6610,3,66.0,1,1,0,0,0,0,0,0,0.006958
6611,2,66.0,1,1,0,0,0,0,0,0,0.002211
6612,3,66.0,1,1,0,0,0,0,0,0,0.001747
6613,2,66.0,1,1,0,0,0,0,0,0,0.000769
6614,3,66.0,1,1,0,0,0,0,0,0,0.001259
6615,2,66.0,1,1,0,0,0,0,0,0,0.000795
6616,4,66.0,1,1,0,0,0,0,0,0,0.00267
6617,2,66.0,1,1,0,0,0,0,0,0,0.001613
6618,3,66.0,1,1,0,0,0,0,0,0,0.002373
6619,2,66.0,1,1,0,0,0,0,0,0,0.00356
6620,3,66.0,1,1,0,0,0,0,0,0,0.00119
6621,2,66.0,1,1,0,0,0,0,0,0,0.001185
6622,3,66.0,1,1,0,0,0,0,0,0,0.000965
6623,2,66.0,1,1,0,0,0,0,0,0,0.000867
6624,3,66.0,1,1,0,0,0,0,0,0,0.000789
6625,2,66.0,1,1,0,0,0,0,0,0,0.001517
6626,3,66.0,1,1,0,0,0,0,0,0,0.000791
6627,2,66.0,1,1,0,0,0,0,0,0,0.000828
6628,4,66.0,1,1,0,0,0,0,0,0,0.005652
6629,2,66.0,1,1,0,0,0,0,0,0,0.000838
6630,3,66.0,1,1,0,0,0,0,0,0,0.000888
6631,2,66.0,1,1,0,0,0,0,0,0,0.000889
6632,3,66.0,1,1,0,0,0,0,0,0,0.000968
6633,2,66.0,1,1,0,0,0,0,0,0,0.001864
6634,3,66.0,1,1,0,0,0,0,0,0,0.004339
6635,2,66.0,1,1,0,0,0,0,0,0,0.001049
6636,2,66.0,1,1,0,0,0,0,0,0,0.001924
6637,3,66.0,1,1,0,0,0,0,0,0,0.002104
6638,2,66.0,1,1,0,0,0,0,0,0,0.001175
6639,3,66.0,1,1,0,0,0,0,0,0,0.003543
6640,3,66.0,1,1,0,0,0,0,0,0,0.002666
6641,3,66.0,1,1,0,0,0,0,0,0,0.001265
6642,2,66.0,1,1,0,0,0,0,0,0,0.002601
6643,3,66.0,1,1,0,0,0,0,0,0,0.003044
6644,2,66.0,1,1,0,0,0,0,0,0,0.000886
6645,3,66.0,1,1,0,0,0,0,0,0,0.000889
6646,2,66.0,1,1,0,0,0,0,0,0,0.001341
6647,3,66.0,1,1,0,0,0,0,0,0,0.000871
6648,2,66.0,1,1,0,0,0,0,0,0,0.001011
6649,3,66.0,1,1,0,0,0,0,0,0,0.008741
6650,2,66.0,1,1,0,0,0,0,0,0,0.001055
6651,3,66.0,1,1,0,0,0,0,0,0,0.000946
6652,3,66.0,1,1,0,0,0,0,0,0,0.002724
6653,3,66.0,1,1,0,0,0,0,0,0,0.002036
6654,2,66.0,1,1,0,0,0,0,0,0,0.003625
6655,3,66.0,1,1,0,0,0,0,0,0,0.000993
6656,2,66.0,1,1,0,0,0,0,0,0,0.000764
6657,3,66.0,1,1,0,0,0,0,0,0,0.001228
6658,2,66.0,1,1,0,0,0,0,0,0,0.000862
6659,3,66.0,1,1,0,0,0,0,0,0,0.001071
6660,2,66.0,1,1,0,0,0,0,0,0,0.003412
6661,3,66.0,1,1,0,0,0,0,0,0,0.000959
6662,2,66.0,1,1,0,0,0,0,0,0,0.001207
6663,3,66.0,1,1,0,0,0,0,0,0,0.006205
6664,3,66.0,1,1,0,0,0,0,0,0,0.003192
6665,3,66.0,1,1,0,0,0,0,0,0,0.001245
6666,2,66.0,1,1,0,0,0,0,0,0,0.00079
6667,2,66.0,1,1,0,0,0,0,0,0,0.003259
6668,3,66.0,1,1,0,0,0,0,0,0,0.002775
6669,2,66.0,1,1,0,0,0,0,0,0,0.002326
6670,3,66.0,1,1,0,0,0,0,0,0,0.001769
6671,2,66.0,1,1,0,0,0,0,0,0,0.001001
6672,3,66.0,1,1,0,0,0,0,0,0,0.000986
6673,2,66.0,1,1,0,0,0,0,0,0,0.001841
6674,3,66.0,1,1,0,0,0,0,0,0,0.001105
6675,2,66.0,1,1,0,0,0,0,0,0,0.001155
6676,4,66.0,1,1,0,0,0,0,0,0,0.001264
6677,2,66.0,1,1,0,0,0,0,0,0,0.000881
6678,3,66.0,1,1,0,0,0,0,0,0,0.002769
6679,2,66.0,1,1,0,0,0,0,0,0,0.000729
6680,3,66.0,1,1,0,0,0,0,0,0,0.001612
6681,2,66.0,1,1,0,0,0,0,0,0,0.001308
6682,3,66.0,1,1,0,0,0,0,0,0,0.000829
6683,2,66.0,1,1,0,0,0,0,0,0,0.001298
6684,3,66.0,1,1,0,0,0,0,0,0,0.001153
6685,2,66.0,1,1,0,0,0,0,0,0,0.000968
6686,3,66.0,1,1,0,0,0,0,0,0,0.001128
6687,2,66.0,1,1,0,0,0,0,0,0,0.001198
6688,4,66.0,1,1,0,0,0,0,0,0,0.001056
6689,2,66.0,1,1,0,0,0,0,0,0,0.003105
6690,3,66.0,1,1,0,0,0,0,0,0,0.00086
6691,2,66.0,1,1,0,0,0,0,0,0,0.001239
6692,3,66.0,1,1,0,0,0,0,0,0,0.001214
6693,2,66.0,1,1,0,0,0,0,0,0,0.002612
6694,3,66.0,1,1,0,0,0,0,0,0,0.00106
6695,2,66.0,1,1,0,0,0,0,0,0,0.006806
6696,3,66.0,1,1,0,0,0,0,0,0,0.001586
6697,2,66.0,1,1,0,0,0,0,0,0,0.00119
6698,2,66.0,1,1,0,0,0,0,0,0,0.005592
6699,3,66.0,1,1,0,0,0,0,0,0,0.004216
6700,3,66.0,1,1,0,0,0,0,0,0,0.001015
6701,3,66.0,1,1,0,0,0,0,0,0,0.000842
6702,2,66.0,1,1,0,0,0,0,0,0,0.0024
6703,3,66.0,1,1,0,0,0,0,0,0,0.000706
6704,2,66.0,1,1,0,0,0,0,0,0,0.00128
6705,3,66.0,1,1,0,0,0,0,0,0,0.003426
6706,2,66.0,1,1,0,0,0,0,0,0,0.003072
6707,3,66.0,1,1,0,0,0,0,0,0,0.000878
6708,2,66.0,1,1,0,0,0,0,0,0,0.000756
6709,3,66.0,1,1,0,0,0,0,0,0,0.000857
6710,2,66.0,1,1,0,0,0,0,0,0,0.002002
6711,3,66.0,1,1,0,0,0,0,0,0,0.000836
6712,3,66.0,1,1,0,0,0,0,0,0,0.000983
6713,3,66.0,1,1,0,0,0,0,0,0,0.001199
6714,2,66.0,1,1,0,0,0,0,0,0,0.000798
6715,3,66.0,1,1,0,0,0,0,0,0,0.000955
6716,2,66.0,1,1,0,0,0,0,0,0,0.000823
6717,3,66.0,1,1,0,0,0,0,0,0,0.000779
6718,2,66.0,1,1,0,0,0,0,0,0,0.001203
6719,3,66.0,1,1,0,0,0,0,0,0,0.000755
6720,2,66.0,1,1,0,0,0,0,0,0,0.001162
6721,3,66.0,1,1,0,0,0,0,0,0,0.008285
6722,2,66.0,1,1,0,0,0,0,0,0,0.002825
6723,3,66.0,1,1,0,0,0,0,0,0,0.015903
6724,3,66.0,1,1,0,0,0,0,0,0,0.007971
6725,3,66.0,1,1,0,0,0,0,0,0,0.004537
6726,2,66.0,1,1,0,0,0,0,0,0,0.004028
6727,3,66.0,1,1,0,0,0,0,0,0,0.004685
6728,2,66.0,1,1,0,0,0,0,0,0,0.001155
6729,2,66.0,1,1,0,0,0,0,0,0,0.002969
6730,3,66.0,1,1,0,0,0,0,0,0,0.000856
6731,2,66.0,1,1,0,0,0,0,0,0,0.001114
6732,3,66.0,1,1,0,0,0,0,0,0,0.0008
6733,2,66.0,1,1,0,0,0,0,0,0,0.000825
6734,3,66.0,1,1,0,0,0,0,0,0,0.001245
6735,2,66.0,1,1,0,0,0,0,0,0,0.000748
6736,4,66.0,1,1,0,0,0,0,0,0,0.000801
6737,2,66.0,1,1,0,0,0,0,0,0,0.000783
6738,3,66.0,1,1,0,0,0,0,0,0,0.00082
6739,2,66.0,1,1,0,0,0,0,0,0,0.001528
6740,3,66.0,1,1,0,0,0,0,0,0,0.002185
6741,2,66.0,1,1,0,0,0,0,0,0,0.002799
6742,3,66.0,1,1,0,0,0,0,0,0,0.00136
6743,2,66.0,1,1,0,0,0,0,0,0,0.003502
6744,3,66.0,1,1,0,0,0,0,0,0,0.000941
6745,2,66.0,1,1,0,0,0,0,0,0,0.000736
6746,3,66.0,1,1,0,0,0,0,0,0,0.00078
6747,2,66.0,1,1,0,0,0,0,0,0,0.001102
6748,4,66.0,1,1,0,0,0,0,0,0,0.000804
6749,2,66.0,1,1,0,0,0,0,0,0,0.000947
6750,3,66.0,1,1,0,0,0,0,0,0,0.001279
6751,2,66.0,1,1,0,0,0,0,0,0,0.002873
6752,3,66.0,1,1,0,0,0,0,0,0,0.005707
6753,2,66.0,1,1,0,0,0,0,0,0,0.004013
6754,3,66.0,1,1,0,0,0,0,0,0,0.002795
6755,2,66.0,1,1,0,0,0,0,0,0,0.009551
6756,3,66.0,1,1,0,0,0,0,0,0,0.000862
6757,2,66.0,1,1,0,0,0,0,0,0,0.000877
6758,3,66.0,1,1,0,0,0,0,0,0,0.001692
6759,2,66.0,1,1,0,0,0,0,0,0,0.00253
6760,3,66.0,1,1,0,0,0,0,0,0,0.00555
6761,3,66.0,1,1,0,0,0,0,0,0,0.000809
6762,2,66.0,1,1,0,0,0,0,0,0,0.000771
6763,3,66.0,1,1,0,0,0,0,0,0,0.001499
6764,2,66.0,1,1,0,0,0,0,0,0,0.000837
6765,3,66.0,1,1,0,0,0,0,0,0,0.00085
6766,2,66.0,1,1,0,0,0,0,0,0,0.001161
6767,3,66.0,1,1,0,0,0,0,0,0,0.000879
6768,2,66.0,1,1,0,0,0,0,0,0,0.001128
6769,3,66.0,1,1,0,0,0,0,0,0,0.001952
6770,2,66.0,1,1,0,0,0,0,0,0,0.002827
6771,3,66.0,1,1,0,0,0,0,0,0,0.001133
6772,3,66.0,1,1,0,0,0,0,0,0,0.000736
6773,4,66.0,1,1,0,0,0,0,0,0,0.001631
6774,2,66.0,1,1,0,0,0,0,0,0,0.001225
6775,3,66.0,1,1,0,0,0,0,0,0,0.002633
