Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Data_Object_Change,Src_Port_Changed,Dst_Port_Changed
6676,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6677,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6678,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6679,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6680,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6681,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6682,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6683,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6684,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6685,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6686,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6687,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6688,4,17.75,0,4,0,0,0,0,0,0,0,0,0,0,0,0
6689,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6690,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6691,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6692,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6693,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6694,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6695,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6696,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6697,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6698,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6699,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6700,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6701,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6702,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6703,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6704,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6705,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6706,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6707,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6708,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6709,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6710,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6711,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6712,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6713,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6714,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6715,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6716,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6717,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6718,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6719,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6720,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6721,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6722,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6723,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6724,3,18.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6725,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6726,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6727,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6728,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6729,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6730,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
6731,2,17.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
6732,3,17.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
