Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
10831,4,66.0,1,1,0,0,0,0,0,0,1.1e-05
10832,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
10833,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10834,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
10835,4,66.0,1,1,0,0,0,0,0,0,3.3e-05
10836,6,66.0,1,1,0,0,0,0,0,0,1e-05
10837,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10838,5,66.0,1,1,0,0,0,0,0,0,2.1e-05
10839,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
10840,6,66.0,1,1,0,0,0,0,0,0,2.5e-05
10841,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
10842,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
10843,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
10844,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
10845,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
10846,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
10847,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
10848,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
10849,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
10850,6,66.0,1,1,0,0,0,0,0,0,2.7e-05
10851,4,66.0,1,1,0,0,0,0,0,0,1e-05
10852,6,66.0,1,1,0,0,0,0,0,0,2.8e-05
10853,4,66.0,1,1,0,0,0,0,0,0,9e-06
10854,5,66.0,1,1,0,0,0,0,0,0,9e-06
10855,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
10856,5,66.0,1,1,0,0,0,0,0,0,1e-05
10857,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10858,4,66.0,1,1,0,0,0,0,0,0,1.5e-05
10859,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
10860,6,66.0,1,1,0,0,0,0,0,0,2.7e-05
10861,5,66.0,1,1,0,0,0,0,0,0,9e-06
10862,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
10863,5,66.0,1,1,0,0,0,0,0,0,0.040381
10864,4,66.0,1,1,0,0,0,0,0,0,1e-05
10865,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
10866,4,66.0,1,1,0,0,0,0,0,0,2.5e-05
10867,5,66.0,1,1,0,0,0,0,0,0,9e-06
10868,5,66.0,1,1,0,0,0,0,0,0,1.5e-05
10869,5,66.0,1,1,0,0,0,0,0,0,9e-06
10870,5,66.0,1,1,0,0,0,0,0,0,3e-05
10871,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
10872,5,66.0,1,1,0,0,0,0,0,0,9e-06
10873,6,66.0,1,1,0,0,0,0,0,0,9e-06
10874,4,66.0,1,1,0,0,0,0,0,0,3.1e-05
10875,6,66.0,1,1,0,0,0,0,0,0,9e-06
10876,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
10877,5,66.0,1,1,0,0,0,0,0,0,4.2e-05
10878,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
10879,5,66.0,1,1,0,0,0,0,0,0,9e-06
10880,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10881,5,66.0,1,1,0,0,0,0,0,0,1e-05
10882,4,66.0,1,1,0,0,0,0,0,0,9e-06
10883,6,66.0,1,1,0,0,0,0,0,0,2.7e-05
10884,5,66.0,1,1,0,0,0,0,0,0,1e-05
10885,6,66.0,1,1,0,0,0,0,0,0,8e-06
10886,4,66.0,1,1,0,0,0,0,0,0,2.4e-05
10887,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
10888,5,66.0,1,1,0,0,0,0,0,0,1.7e-05
10889,4,66.0,1,1,0,0,0,0,0,0,2.7e-05
10890,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
10891,4,66.0,1,1,0,0,0,0,0,0,1.4e-05
10892,5,66.0,1,1,0,0,0,0,0,0,1.1e-05
10893,5,66.0,1,1,0,0,0,0,0,0,2.9e-05
10894,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
10895,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
10896,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
10897,4,66.0,1,1,0,0,0,0,0,0,2.5e-05
10898,6,66.0,1,1,0,0,0,0,0,0,2.3e-05
10899,4,66.0,1,1,0,0,0,0,0,0,1e-05
10900,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
10901,4,66.0,1,1,0,0,0,0,0,0,2.8e-05
10902,5,66.0,1,1,0,0,0,0,0,0,1e-05
10903,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
10904,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
10905,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
10906,5,66.0,1,1,0,0,0,0,0,0,9e-06
10907,4,66.0,1,1,0,0,0,0,0,0,1e-05
10908,7,66.0,1,1,0,0,0,0,0,0,1e-05
10909,4,66.0,1,1,0,0,0,0,0,0,9e-06
10910,5,66.0,1,1,0,0,0,0,0,0,9e-06
10911,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
