Window_Num,Num_Packets,Avg_Length,stNum_Change,sqNum_Reset,ConfRev_Change,Boolean_Data_Change
11064,5,297.0,0,0,0,0
11065,5,297.0,0,0,0,0
11066,5,297.0,0,0,0,0
11067,5,297.0,0,0,0,0
11068,5,297.0,0,0,0,0
11069,5,297.0,0,0,0,0
11070,5,297.0,0,0,0,0
11071,5,297.0,0,0,0,0
11072,5,297.0,0,0,0,0
11073,5,297.0,0,0,0,0
11074,5,297.0,0,0,0,0
11075,5,297.0,0,0,0,0
11076,5,297.0,0,0,0,0
11077,5,297.0,0,0,0,0
11078,5,297.0,0,0,0,0
11079,5,297.0,0,0,0,0
11080,5,297.0,0,0,0,0
11081,5,297.0,0,0,0,0
11082,5,297.0,0,0,0,0
11083,5,297.0,0,0,0,0
11084,5,297.0,0,0,0,0
11085,5,297.0,0,0,0,0
11086,5,297.0,0,0,0,0
11087,5,297.0,0,0,0,0
11088,5,297.0,0,0,0,0
11089,5,297.0,0,0,0,0
11090,5,297.0,0,0,0,0
11091,5,297.0,0,0,0,0
11092,5,297.0,0,0,0,0
11093,5,297.0,0,0,0,0
11094,5,297.0,0,0,0,0
11095,5,297.0,0,0,0,0
11096,5,297.0,0,0,0,0
11097,5,297.0,0,0,0,0
11098,5,297.0,0,0,0,0
11099,5,297.0,0,0,0,0
11100,5,297.0,0,0,0,0
11101,5,297.0,0,0,0,0
11102,5,297.0,0,0,0,0
11103,5,297.0,0,0,0,0
11104,5,297.0,0,0,0,0
11105,5,297.0,0,0,0,0
11106,5,297.0,0,0,0,0
11107,5,297.0,0,0,0,0
11108,13,295.92,1,1,0,0
11109,5,296.0,0,0,0,0
11110,5,296.0,0,0,0,0
11111,5,296.0,0,0,0,0
11112,5,296.0,0,0,0,0
11113,5,296.0,0,0,0,0
11114,5,296.0,0,0,0,0
11115,5,296.0,0,0,0,0
11116,5,296.0,0,0,0,0
11117,5,296.0,0,0,0,0
11118,5,296.0,0,0,0,0
11119,5,296.0,0,0,0,0
11120,5,296.0,0,0,0,0
11121,5,296.0,0,0,0,0
11122,5,296.0,0,0,0,0
