Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
2980,3,66,1,0,0,0,0,0,0,0.000807
2981,2,66,1,0,0,0,0,0,0,0.008203
2982,3,66,1,0,0,0,0,0,0,0.001085
2983,2,66,1,0,0,0,0,0,0,0.00105
2984,3,66,1,0,0,0,0,0,0,0.00117
2985,3,66,1,0,0,0,0,0,0,0.003439
2986,3,66,1,0,0,0,0,0,0,0.001157
2987,2,66,1,0,0,0,0,0,0,0.000793
2988,3,66,1,0,0,0,0,0,0,0.000788
2989,2,66,1,0,0,0,0,0,0,0.001334
2990,3,66,1,0,0,0,0,0,0,0.003441
2991,2,66,1,0,0,0,0,0,0,0.003341
2992,3,66,1,0,0,0,0,0,0,0.002194
2993,2,66,1,0,0,0,0,0,0,0.000824
2994,3,66,1,0,0,0,0,0,0,0.002129
2995,2,66,1,0,0,0,0,0,0,0.003081
2996,3,66,1,0,0,0,0,0,0,0.005249
2997,3,66,1,0,0,0,0,0,0,0.002953
2998,3,66,1,0,0,0,0,0,0,0.00219
2999,2,66,1,0,0,0,0,0,0,0.001329
3000,3,66,1,0,0,0,0,0,0,0.000963
3001,2,66,1,0,0,0,0,0,0,0.000778
3002,3,66,1,0,0,0,0,0,0,0.002546
3003,2,66,1,0,0,0,0,0,0,0.000793
3004,3,66,1,0,0,0,0,0,0,0.000944
3005,2,66,1,0,0,0,0,0,0,0.000753
3006,3,66,1,0,0,0,0,0,0,0.000807
3007,2,66,1,0,0,0,0,0,0,0.001208
3008,3,66,1,0,0,0,0,0,0,0.006134
3009,3,66,1,0,0,0,0,0,0,0.002064
3010,2,66,1,0,0,0,0,0,0,0.00082
3011,3,66,1,0,0,0,0,0,0,0.000813
3012,2,66,1,0,0,0,0,0,0,0.004532
3013,3,66,1,0,0,0,0,0,0,0.000835
3014,2,66,1,0,0,0,0,0,0,0.001023
3015,3,66,1,0,0,0,0,0,0,0.001289
3016,2,66,1,0,0,0,0,0,0,0.00098
3017,3,66,1,0,0,0,0,0,0,0.001104
3018,2,66,1,0,0,0,0,0,0,0.00088
3019,3,66,1,0,0,0,0,0,0,0.000782
3020,2,66,1,0,0,0,0,0,0,0.003793
3021,4,66,1,0,0,0,0,0,0,0.001968
3022,2,66,1,0,0,0,0,0,0,0.00123
3023,3,66,1,0,0,0,0,0,0,0.002407
3024,2,66,1,0,0,0,0,0,0,0.000806
3025,3,66,1,0,0,0,0,0,0,0.005458
3026,2,66,1,0,0,0,0,0,0,0.004577
3027,3,66,1,0,0,0,0,0,0,0.002476
3028,2,66,1,0,0,0,0,0,0,0.000866
3029,3,66,1,0,0,0,0,0,0,0.000869
3030,2,66,1,0,0,0,0,0,0,0.001162
3031,3,66,1,0,0,0,0,0,0,0.000831
3032,2,66,1,0,0,0,0,0,0,0.00306
3033,4,66,1,0,0,0,0,0,0,0.001146
3034,2,66,1,0,0,0,0,0,0,0.000703
3035,3,66,1,0,0,0,0,0,0,0.00097
3036,2,66,1,0,0,0,0,0,0,0.000749
3037,3,66,1,0,0,0,0,0,0,0.003268
3038,2,66,1,0,0,0,0,0,0,0.00121
3039,3,66,1,0,0,0,0,0,0,0.000784
3040,2,66,1,0,0,0,0,0,0,0.002153
3041,2,66,1,0,0,0,0,0,0,0.000805
3042,3,66,1,0,0,0,0,0,0,0.000783
3043,2,66,1,0,0,0,0,0,0,0.00108
3044,3,66,1,0,0,0,0,0,0,0.002219
3045,3,66,1,0,0,0,0,0,0,0.001704
3046,3,66,1,0,0,0,0,0,0,0.001159
3047,2,66,1,0,0,0,0,0,0,0.000869
3048,3,66,1,0,0,0,0,0,0,0.001108
3049,2,66,1,0,0,0,0,0,0,0.000871
3050,3,66,1,0,0,0,0,0,0,0.000857
3051,2,66,1,0,0,0,0,0,0,0.002463
3052,3,66,1,0,0,0,0,0,0,0.002497
3053,2,66,1,0,0,0,0,0,0,0.001204
3054,3,66,1,0,0,0,0,0,0,0.003539
3055,2,66,1,0,0,0,0,0,0,0.00399
3056,3,66,1,0,0,0,0,0,0,0.005944
3057,3,66,1,0,0,0,0,0,0,0.000718
3058,3,66,1,0,0,0,0,0,0,0.000926
3059,2,66,1,0,0,0,0,0,0,0.000798
3060,3,66,1,0,0,0,0,0,0,0.000864
3061,2,66,1,0,0,0,0,0,0,0.001219
3062,3,66,1,0,0,0,0,0,0,0.002694
3063,2,66,1,0,0,0,0,0,0,0.001043
3064,3,66,1,0,0,0,0,0,0,0.001445
3065,2,66,1,0,0,0,0,0,0,0.000803
3066,3,66,1,0,0,0,0,0,0,0.001029
3067,2,66,1,0,0,0,0,0,0,0.00079
3068,3,66,1,0,0,0,0,0,0,0.00101
3069,3,66,1,0,0,0,0,0,0,0.001265
3070,3,66,1,0,0,0,0,0,0,0.00079
3071,2,66,1,0,0,0,0,0,0,0.001156
3072,2,66,1,0,0,0,0,0,0,0.000754
3073,3,66,1,0,0,0,0,0,0,0.002414
3074,2,66,1,0,0,0,0,0,0,0.000723
3075,3,66,1,0,0,0,0,0,0,0.000826
3076,2,66,1,0,0,0,0,0,0,0.004913
3077,3,66,1,0,0,0,0,0,0,0.003691
3078,2,66,1,0,0,0,0,0,0,0.002652
3079,3,66,1,0,0,0,0,0,0,0.006151
3080,2,66,1,0,0,0,0,0,0,0.00642
3081,4,66,1,0,0,0,0,0,0,0.003209
3082,2,66,1,0,0,0,0,0,0,0.001982
3083,3,66,1,0,0,0,0,0,0,0.003225
3084,2,66,1,0,0,0,0,0,0,0.001117
3085,3,66,1,0,0,0,0,0,0,0.000894
3086,2,66,1,0,0,0,0,0,0,0.001103
3087,3,66,1,0,0,0,0,0,0,0.001167
3088,2,66,1,0,0,0,0,0,0,0.00077
3089,3,66,1,0,0,0,0,0,0,0.000912
3090,2,66,1,0,0,0,0,0,0,0.001944
3091,3,66,1,0,0,0,0,0,0,0.00086
3092,2,66,1,0,0,0,0,0,0,0.001089
3093,4,66,1,0,0,0,0,0,0,0.000827
3094,2,66,1,0,0,0,0,0,0,0.001082
3095,3,66,1,0,0,0,0,0,0,0.001301
3096,2,66,1,0,0,0,0,0,0,0.00192
3097,3,66,1,0,0,0,0,0,0,0.001285
3098,2,66,1,0,0,0,0,0,0,0.000852
3099,3,66,1,0,0,0,0,0,0,0.001017
3100,2,66,1,0,0,0,0,0,0,0.001177
3101,3,66,1,0,0,0,0,0,0,0.001002
3102,2,66,1,0,0,0,0,0,0,0.001154
3103,2,66,1,0,0,0,0,0,0,0.000741
3104,3,66,1,0,0,0,0,0,0,0.001113
3105,3,66,1,0,0,0,0,0,0,0.000812
3106,3,66,1,0,0,0,0,0,0,0.00399
3107,2,66,1,0,0,0,0,0,0,0.005826
3108,3,66,1,0,0,0,0,0,0,0.002653
3109,2,66,1,0,0,0,0,0,0,0.000777
3110,3,66,1,0,0,0,0,0,0,0.001328
3111,2,66,1,0,0,0,0,0,0,0.000796
3112,3,66,1,0,0,0,0,0,0,0.000921
