Window_Num,Num_Packets,Avg_Length,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
1833,2,66.0,1,0,0,0,0,0,0,0.001039
1834,3,66.0,1,0,0,0,0,0,0,0.000849
1835,2,66.0,1,0,0,0,0,0,0,0.000975
1836,3,66.0,1,0,0,0,0,0,0,0.000953
1837,2,66.0,1,0,0,0,0,0,0,0.00127
1838,4,66.0,1,0,0,0,0,0,0,0.000779
1839,2,66.0,1,0,0,0,0,0,0,0.005866
1840,3,66.0,1,0,0,0,0,0,0,0.001618
1841,2,66.0,1,0,0,0,0,0,0,0.000738
1842,3,66.0,1,0,0,0,0,0,0,0.001615
1843,2,66.0,1,0,0,0,0,0,0,0.00074
1844,3,66.0,1,0,0,0,0,0,0,0.000839
1845,2,66.0,1,0,0,0,0,0,0,0.002291
1846,3,66.0,1,0,0,0,0,0,0,0.002204
1847,2,66.0,1,0,0,0,0,0,0,0.000861
1848,3,66.0,1,0,0,0,0,0,0,0.001155
1849,2,66.0,1,0,0,0,0,0,0,0.000886
1850,4,66.0,1,0,0,0,0,0,0,0.003271
1851,2,66.0,1,0,0,0,0,0,0,0.002239
1852,3,66.0,1,0,0,0,0,0,0,0.02945
1853,2,66.0,1,0,0,0,0,0,0,0.002122
1854,3,66.0,1,0,0,0,0,0,0,0.000823
1855,2,66.0,1,0,0,0,0,0,0,0.000761
1856,3,66.0,1,0,0,0,0,0,0,0.001122
1857,2,66.0,1,0,0,0,0,0,0,0.002892
1858,3,66.0,1,0,0,0,0,0,0,0.000928
1859,2,66.0,1,0,0,0,0,0,0,0.001227
1860,2,66.0,1,0,0,0,0,0,0,0.000803
1861,3,66.0,1,0,0,0,0,0,0,0.00105
1862,3,66.0,1,0,0,0,0,0,0,0.00078
1863,3,66.0,1,0,0,0,0,0,0,0.001619
1864,2,66.0,1,0,0,0,0,0,0,0.003999
1865,3,66.0,1,0,0,0,0,0,0,0.002357
1866,2,66.0,1,0,0,0,0,0,0,0.001189
1867,3,66.0,1,0,0,0,0,0,0,0.001308
1868,2,66.0,1,0,0,0,0,0,0,0.002665
1869,3,66.0,1,0,0,0,0,0,0,0.00104
1870,2,66.0,1,0,0,0,0,0,0,0.000888
1871,3,66.0,1,0,0,0,0,0,0,0.000841
1872,2,66.0,1,0,0,0,0,0,0,0.000796
1873,3,66.0,1,0,0,0,0,0,0,0.000821
1874,3,66.0,1,0,0,0,0,0,0,0.006243
