Window_Num,Num_Packets,Avg_Length,Num_Streams,Flag_Ack,Flag_Retransmission,Flag_Reset,Flag_Syn,Flag_Fin,Src_Port_Changed,Dst_Port_Changed,Round_Trip_Time
6658,4,66.0,1,1,0,0,0,0,0,0,2.1e-05
6659,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
6660,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6661,5,66.0,1,1,0,0,0,0,0,0,9e-06
6662,4,66.0,1,1,0,0,0,0,0,0,3e-05
6663,6,66.0,1,1,0,0,0,0,0,0,1e-05
6664,5,66.0,1,1,0,0,0,0,0,0,1e-05
6665,6,66.0,1,1,0,0,0,0,0,0,9e-06
6666,4,66.0,1,1,0,0,0,0,0,0,9e-06
6667,4,66.0,1,1,0,0,0,0,0,0,0.041646
6668,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
6669,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6670,6,66.0,1,1,0,0,0,0,0,0,3.1e-05
6671,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6672,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
6673,4,66.0,1,1,0,0,0,0,0,0,1.6e-05
6674,5,66.0,1,1,0,0,0,0,0,0,2.4e-05
6675,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6676,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
6677,4,66.0,1,1,0,0,0,0,0,0,9e-06
6678,6,66.0,1,1,0,0,0,0,0,0,4.1e-05
6679,4,66.0,1,1,0,0,0,0,0,0,1e-05
6680,6,66.0,1,1,0,0,0,0,0,0,3e-05
6681,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
6682,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
6683,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
6684,5,66.0,1,1,0,0,0,0,0,0,9e-06
6685,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6686,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
6687,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6688,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
6689,4,66.0,1,1,0,0,0,0,0,0,1e-05
6690,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
6691,4,66.0,1,1,0,0,0,0,0,0,9e-06
6692,6,66.0,1,1,0,0,0,0,0,0,2.7e-05
6693,4,66.0,1,1,0,0,0,0,0,0,1.5e-05
6694,5,66.0,1,1,0,0,0,0,0,0,9e-06
6695,5,66.0,1,1,0,0,0,0,0,0,4.3e-05
6696,5,66.0,1,1,0,0,0,0,0,0,9e-06
6697,5,66.0,1,1,0,0,0,0,0,0,2.7e-05
6698,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6699,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6700,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6701,5,66.0,1,1,0,0,0,0,0,0,7e-06
6702,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6703,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
6704,4,66.0,1,1,0,0,0,0,0,0,2.6e-05
6705,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
6706,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6707,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
6708,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6709,5,66.0,1,1,0,0,0,0,0,0,9e-06
6710,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6711,5,66.0,1,1,0,0,0,0,0,0,9e-06
6712,6,66.0,1,1,0,0,0,0,0,0,3.2e-05
6713,5,66.0,1,1,0,0,0,0,0,0,9e-06
6714,4,66.0,1,1,0,0,0,0,0,0,2.8e-05
6715,6,66.0,1,1,0,0,0,0,0,0,9e-06
6716,4,66.0,1,1,0,0,0,0,0,0,9e-06
6717,6,66.0,1,1,0,0,0,0,0,0,2.9e-05
6718,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
6719,5,66.0,1,1,0,0,0,0,0,0,9e-06
6720,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6721,5,66.0,1,1,0,0,0,0,0,0,9e-06
6722,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
6723,5,66.0,1,1,0,0,0,0,0,0,1e-05
6724,5,66.0,1,1,0,0,0,0,0,0,9e-06
6725,6,66.0,1,1,0,0,0,0,0,0,1e-05
6726,4,66.0,1,1,0,0,0,0,0,0,9e-06
6727,6,66.0,1,1,0,0,0,0,0,0,9e-06
6728,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
6729,4,66.0,1,1,0,0,0,0,0,0,3.3e-05
6730,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6731,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6732,6,66.0,1,1,0,0,0,0,0,0,1.2e-05
6733,4,66.0,1,1,0,0,0,0,0,0,1.3e-05
6734,5,66.0,1,1,0,0,0,0,0,0,9e-06
6735,5,66.0,1,1,0,0,0,0,0,0,2.8e-05
6736,6,66.0,1,1,0,0,0,0,0,0,9e-06
6737,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6738,5,66.0,1,1,0,0,0,0,0,0,9e-06
6739,4,66.0,1,1,0,0,0,0,0,0,9e-06
6740,6,66.0,1,1,0,0,0,0,0,0,9e-06
6741,4,66.0,1,1,0,0,0,0,0,0,1e-05
6742,6,66.0,1,1,0,0,0,0,0,0,0.041433
6743,4,66.0,1,1,0,0,0,0,0,0,2.7e-05
6744,6,66.0,1,1,0,0,0,0,0,0,2.6e-05
6745,4,66.0,1,1,0,0,0,0,0,0,1.2e-05
6746,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
6747,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
6748,6,66.0,1,1,0,0,0,0,0,0,2.8e-05
6749,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
6750,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
6751,4,66.0,1,1,0,0,0,0,0,0,2.3e-05
6752,6,66.0,1,1,0,0,0,0,0,0,9e-06
6753,4,66.0,1,1,0,0,0,0,0,0,9e-06
6754,6,66.0,1,1,0,0,0,0,0,0,2.4e-05
6755,4,66.0,1,1,0,0,0,0,0,0,9e-06
6756,5,66.0,1,1,0,0,0,0,0,0,2.6e-05
6757,5,66.0,1,1,0,0,0,0,0,0,3.1e-05
6758,5,66.0,1,1,0,0,0,0,0,0,2.3e-05
6759,5,66.0,1,1,0,0,0,0,0,0,5e-05
6760,5,66.0,1,1,0,0,0,0,0,0,1.4e-05
6761,5,66.0,1,1,0,0,0,0,0,0,1e-05
6762,5,66.0,1,1,0,0,0,0,0,0,1.2e-05
6763,5,66.0,1,1,0,0,0,0,0,0,8e-06
6764,5,66.0,1,1,0,0,0,0,0,0,3.2e-05
6765,5,66.0,1,1,0,0,0,0,0,0,9e-06
6766,4,66.0,1,1,0,0,0,0,0,0,9e-06
6767,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
6768,4,66.0,1,1,0,0,0,0,0,0,2.9e-05
6769,6,66.0,1,1,0,0,0,0,0,0,1.1e-05
6770,4,66.0,1,1,0,0,0,0,0,0,1.4e-05
6771,5,66.0,1,1,0,0,0,0,0,0,9e-06
6772,6,66.0,1,1,0,0,0,0,0,0,1.3e-05
6773,5,66.0,1,1,0,0,0,0,0,0,3e-05
6774,5,66.0,1,1,0,0,0,0,0,0,1.3e-05
6775,5,66.0,1,1,0,0,0,0,0,0,9e-06
